Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
L2824,Eshece,E,5,5,3,A,7,3,B,Hi Po,,7,Unusual Customs: Travel,Cath Kranbrelke,Human,Male,44,1061,6,5,6,9,7,9,Nobility,Dilettante,3,"Advocating 0, Anglic Language 0, Animal Riding 1, Carousing 2, Computer Science 0, Computer Training 1, Deceiving 1, Diplomacy 0, Economics 1, Electronics 1, Grav Flying 1, Investigating 0, Jack of all Trades 0, Medical Training 0, Mole Trucking 1, Sensor Reading 2, Streetwise 1, Telecomm 0, Veterinary 0, Vilani Language 0","Lab Ship, Lab Ship, 1 Ship Share",Cr100000,Cr0,Cr0
H2719,Vinitis,A,5,6,9,5,A,8,B,Ni,,5,Unusual Custom: Media,Keda Arhistatrly,Human,Female,39,1066,4,3,5,A,6,5,Scholar,Field Researcher,2,"Anglic Language 0, Athletic Co-ord 0, Carousing 0, Computer Training 1, Field Artillery 1, Investigating 2, Jack of all Trades 0, Medical Training 2, Mole Trucking 0, Polymers 0, Reconnaissance 0, Robotics 0, Sculpting 1, Space Construction 1, Survival Training 0, Telecomm 0, Veterinary 0",,Cr60000,Cr0,Cr0
H2615,Bosteni,C,5,4,3,6,7,7,8,Ni Po,,7,Nexus,Lt Colonel Idrarnson X. Krasemallo,Human,Female,41,1064,9,3,7,6,A,9,Marines,Star Marines,5,"Anglic Language 0, Animal Training 0, Battle Suit Training 0, Electronics 0, Energy Pistol 1, Energy Rifle 0, Explosives 2, Field Artillery 0, Gravitics 1, Jack of all Trades 0, Jumping 0, Jumpspace 1, Leadership 1, Medical Training 4, Naval Tactics 1, Sculpting 0, Shotgun 1, Stealth 1, Survival Training 1","Armor, TAS Membership, Armor, Armor",Cr15000,Cr0,Cr10000
P3234,Ikriv,C,9,7,4,6,5,8,6,Ag Ni,,5,Unusual Custom: Conspiracy,1st Secretary Urson D. Alcensatchannshi,Human,Female,45,1060,6,1,2,C,A,9,Nobility,Diplomat,6,"Administrating 1, Advocating 1, Anglic Language 0, Animal Training 0, Biology 0, Carousing 2, Companion 1, Deceiving 1, Diplomacy 2, Investigating 0, Jack of all Trades 0, Persuading 1, Telecomm 1","TAS Membership, Pension Portfolio: Cr75000, Stipend Portfolio: Cr10000000, Yacht, Stipend Portfolio: Cr2500000, Yacht, 3 Ship Shares",Cr0,Cr0,Cr12000
I0825,Anke,A,5,9,A,6,6,4,A,Ni Wa,,7,Barbaric,Schanski Murnor,Human,Female,39,1066,8,8,8,9,4,7,Navy,Line/Crew,4,"Anglic Language 0, Archeology 0, Companion 1, Computer Training 0, Diplomacy 1, Energy Rifle 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Naval Tactics 1, Psionicology 0, Reconnaissance 0, Slug Pistol 0, Streetwise 1, Tank Driving 0, Vacc Suit Training 2",Ship's Boat,Cr75000,Cr0,Cr0
C2103,A622376-D,A,6,2,2,3,7,6,D,Lo Ni Po,,8,Peaceful,Petty Officer 2nd Class Enhonlalpilck B. Lalo,Human,Female,44,1061,7,6,D,6,3,9,Navy,Flight,4,"Anglic Language 0, Animal Training 0, Deceiving 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Mechanical Training 1, Reconnaissance 0, Stealth 0, Streetwise 0, Survival Training 0, Vacc Suit Training 1",,Cr0,Cr0,Cr0
B1210,Ralier,D,5,2,2,7,5,3,5,Na Po,,4,Influenced,Sublieutenant Piml G. Timon,Human,Male,42,1063,2,A,2,A,6,7,Navy,Line/Crew,3,"Anglic Language 0, Animal Training 0, Astrogating 0, Deceiving 0, Diplomacy 1, Energy Pistol 0, Fist Fighting 1, Jack of all Trades 1, Knife Fighting 1, Leadership 1, Mechanical Training 1, Reconnaissance 1, Robotics 0, Slug Pistol 0, Small Craft Piloting 0, Streetwise 1, Survival Training 0, Telecomm 0",Air/Raft,Cr25000,Cr0,Cr0
G2419,Tendy,B,8,6,7,9,9,4,B,Ga Hi,,B,Ritualized,Ilsennski Alvochralnstalke,Human,Female,38,1067,5,7,5,8,4,5,Scout,Exploration,0,"Anglic Language 0, Animal Training 0, Capital Weapons 0, Jack of all Trades 1, Mechanical Training 1, Slug Rifle 0, Small Craft Piloting 0, Streetwise 0, Survival Training 0, Vacc Suit Training 0, Zero-G Training 0","Air/Raft, TAS Membership, 2 Ship Shares",Cr51000,Cr0,Cr0
M0438,Ertashenm,E,7,6,6,3,2,7,4,Ga Lo Ni,,A,Obsessed,Armalkrilbanry Achrerzulie,Human,Female,44,1061,3,5,7,B,8,4,Drifter,Wanderer,2,"Anglic Language 0, Animal Riding 0, Astrogating 0, Athletic Endurance 1, Athletic Strength 1, Electronics 1, Energy Rifle 1, Jack of all Trades 0, Mechanical Training 0, Reconnaissance 0, Shotgun 2, Slug Rifle 0, Small Craft Piloting 0, Spacecraft Piloting 1, Streetwise 1, Survival Training 2, Telecomm 0, Vacc Suit Training 1, Zero-G Training 0","Scout Ship, Armor, Alien Artifact",Cr23000,Cr0,Cr0
I0230,Ibrennsimimkran,D,1,3,0,1,1,2,8,De Lo Ni Po,,5,Deceptive,Lance Corporal Pekranmon G. Atda,Human,Male,41,1064,B,9,2,6,8,5,Marines,Ground Assault,1,"Anglic Language 0, Astrogating 0, Battle Suit Training 1, Energy Rifle 1, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 0, Musical Training 0, Naval Tactics 1, Reconnaissance 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 3, Streetwise 1, Survival Training 0, Vacc Suit Training 1, Veterinary 0, Zero-G Training 0",,Cr36000,Cr0,Cr0
G1712,Bretler,A,4,4,3,7,B,C,C,Po,,6,Unusual Customs: Eating,Artsechratnie Ichriti,Human,Female,42,1063,A,4,5,A,9,4,Merchants,Merchant Marine,3,"Administrating 1, Advocating 1, Anglic Language 0, Animal Training 0, Civil Construction 1, Companion 1, Computer Science 0, Computer Training 1, Diplomacy 0, Genetics 0, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Persuading 1, Spacecraft Piloting 2, Telecomm 0, Trading 1, Vacc Suit Training 2","Free Trader, 1 Ship Share",Cr75000,Cr0,Cr0
J1229,Ejunston,C,2,2,0,2,3,0,7,De Lo Ni Po,,3,Artistic,Lieutenant Ogimda C. Anlsoth,Human,Female,43,1062,8,6,1,5,7,6,Merchants,Trader,2,"Anglic Language 0, Animal Riding 0, Computer Training 1, Diplomacy 1, Gravitics 1, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Leadership 1, Mechanical Training 0, Naval Tactics 1, Ortillery Gunnery 0, Sensor Reading 1, Slug Rifle 0, Small Craft Piloting 0, Spacecraft Piloting 1, Survival Training 0, Telecomm 1, Trading 1, Vacc Suit Training 0, Zero-G Training 0",3 Ship Shares,Cr16000,Cr0,Cr0
J1526,Brard,E,4,5,5,8,9,7,8,,,7,Unusual Customs: Sex,Anshikronnshi Sennk,Human,Female,41,1064,4,1,5,8,6,6,Entertainer,Journalist,0,"Acting 0, Anglic Language 0, Carousing 0, Computer Science 0, Computer Training 0, Cruise Ship Helm 0, Diplomacy 1, Electronics 0, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Reconnaissance 1, Slug Pistol 0, Small Craft Piloting 1, Stealth 0, Streetwise 1, Survival Training 0, Telecomm 2, Veterinary 0, Zero-G Training 1",,Cr5000,Cr0,Cr0
B1604,Onsun,C,2,6,5,6,3,2,7,Ag Ni Ri,,6,Deceptive,Corporal Cilm O. Cantseny,Human,Male,45,1060,6,8,7,B,A,A,Army,Cavalry,3,"Administrating 0, Anglic Language 0, Animal Riding 1, Animal Training 0, Astrogating 0, Computer Training 2, Diplomacy 1, Energy Rifle 1, Explosives 1, Jack of all Trades 2, Jumpspace 2, Life Support 1, Mechanical Training 1, Medical Training 1, Mole Trucking 0, Navigating 2, Persuading 1, Psionicology 0, Reconnaissance 1, Shotgun 0, Small Craft Piloting 1, Spacecraft Piloting 0, Survival Training 0, Telecomm 1, Vacc Suit Training 1",,Cr60000,Cr0,Cr0
C1801,Eny,C,1,1,0,7,B,D,C,Na,,4,Honorable,Krodove Brumoson,Human,Male,43,1062,5,5,6,5,B,8,Drifter,Barbarian,1,"Administrating 0, Anglic Language 0, Carousing 1, Computer Training 1, Cybernetics 0, Deceiving 1, Diplomacy 1, Energy Pistol 0, Fist Fighting 1, Gambling 1, Investigating 0, Jack of all Trades 0, Life Support 0, Mole Trucking 1, Persuading 1, Reconnaissance 0, Sailboat Helm 0, Stealth 0, Streetwise 1, Survival Training 1, Telecomm 0, Veterinary 0",,Cr22000,Cr0,Cr0
P2732,Malla,A,8,8,9,6,A,6,9,Ni Ri,,6,Unusual Customs: Sex,Onkrarlend Rannk,Human,Male,43,1062,6,6,8,5,6,4,Drifter,Scavenger,3,"Administrating 0, Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 0, Autocar Driving 0, Blunt Fighting 0, Energy Pistol 0, Energy Rifle 1, Fist Fighting 1, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Military Tactics 0, Reconnaissance 0, Shotgun 1, Small Craft Piloting 1, Stealth 1, Streetwise 1, Vacc Suit Training 1, Vilani Language 0",1 Ship Share,Cr23000,Cr0,Cr0
O2134,Onlselurni,A,6,9,8,5,4,3,A,Ag Ni,,4,Unusual Customs: Nobility,Baronet Nerbrery Anchrela Eganjerthan of Onlselurni,Human,Male,38,1067,3,1,5,2,8,c,Drifter,Scavenger,0,"Administrating 2, Advocating 3, Anglic Language 0, Animal Farming 0, Diplomacy 3, Holography 0, Investigating 0, Jack of all Trades 0, Leadership 1, Persuading 0, Stealth 1, Streetwise 1, Telecomm 1, Vacc Suit Training 0","Yacht, Pension Portfolio: Cr250000, Property Portfolio: Cr50000, Pension Portfolio: Cr500000, 1 Ship Share",Cr0,Cr70000,Cr0
J1123,Belnodansatla,A,3,5,4,1,2,1,A,Lo Ni,,7,Deceptive,Elyan Enkergugurtelynn,Human,Female,43,1062,3,7,5,5,6,4,Scout,Courier,4,"Anglic Language 0, Astrogating 2, Computer Training 0, Diplomacy 1, Energy Pistol 1, Energy Rifle 0, Jack of all Trades 1, Mechanical Training 1, Medical Training 0, Musical Training 0, Small Craft Piloting 0, Survival Training 0, Vacc Suit Training 4, Zero-G Training 1","Scout Ship, 1 Ship Share",Cr20000,Cr0,Cr0
L3228,Ohelstury,D,6,9,9,4,8,C,5,Ni,,5,Fashion,Barsa Bondy,Human,Female,42,1063,4,A,6,7,9,6,Drifter,Scavenger,2,"Administrating 0, Advocating 1, Anglic Language 0, Astrogating 1, Athletic Strength 0, Computer Training 0, Diplomacy 0, Electronics 0, Jack of all Trades 0, Leadership 0, Planetology 0, Slug Pistol 1, Small Craft Piloting 1, Survival Training 1, Telecomm 2, Trading 1, Vacc Suit Training 2, Vilani Language 0",Armor,Cr13000,Cr0,Cr0
B1606,Sentilry,C,5,8,6,A,A,C,7,Hi,,7,Sexist,Field Agent Jannson H. Nindy,Human,Male,39,1066,6,1,7,7,B,A,Agent,Corporate,5,"Anglic Language 0, Computer Training 2, Deceiving 1, Investigating 1, Jack of all Trades 0, Medical Training 0, Mole Trucking 0, Physics 0, Reconnaissance 0, Remote Operating 2, Slug Pistol 0, Stealth 2, Streetwise 0, Telecomm 1",1 Ship Share,Cr13500,Cr0,Cr10000
H3119,A776522-D,A,7,7,6,5,2,2,D,Ag Ni,,4,Sexist,Anmalnski Relace,Human,Female,40,1065,9,9,4,9,7,8,Scholar,Scientist,3,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 1, Battle Suit Training 1, Belter 0, Capital Weapons 1, Computer Science 1, Computer Training 2, Cybernetics 1, Economics 1, Gravitics 1, Investigating 1, Jack of all Trades 0, Jumpspace 1, Naval Tactics 0, Portable Artillery 0, Sensor Reading 1, Slug Pistol 0, Slug Rifle 1, Stealth 0",2 Ship Shares,Cr60000,Cr0,Cr0
F1011,Oponni,C,5,8,8,7,5,5,6,Ag Ri,,C,Liberal,Stilman Enry,Human,Male,43,1062,3,5,5,6,6,7,Merchants,Merchant Marine,1,"Anglic Language 0, Animal Farming 0, Animal Training 0, Astrogating 0, Companion 0, Cybernetics 0, Fist Fighting 2, Jack of all Trades 0, Mechanical Training 0, Reconnaissance 1, Shotgun 0, Small Craft Piloting 0, Stealth 1, Streetwise 1, Survival Training 2, Tank Driving 1, Vacc Suit Training 2, Zero-G Training 0",,Cr0,Cr0,Cr0
P2740,Zatsurnasa,E,5,5,5,7,8,A,2,Ag,,5,Sexist,Lance Corporal Krin K. Atlo,Human,Male,45,1060,4,1,4,7,6,8,Drifter,Wanderer,1,"Anglic Language 0, Animal Farming 0, Battle Suit Training 0, Companion 1, Computer Training 1, Deceiving 0, Energy Pistol 1, Energy Rifle 1, Field Artillery 0, Genetics 0, Jack of all Trades 1, Jumping 0, Military Tactics 0, Persuading 1, Sensor Reading 1, Ship Screens 1, Slug Pistol 1, Slug Rifle 1, Space Construction 0, Stealth 1, Vacc Suit Training 0",1 Ship Share,Cr0,Cr88000,Cr0
O1736,Emulo,A,6,B,6,6,1,0,9,Fl Ni,,B,Unusual Customs: Technology,Ratmer Vila,Human,Male,42,1063,4,5,6,5,9,4,Scout,Survey,2,"Advocating 0, Anglic Language 0, Autocar Driving 1, Computer Training 0, Diplomacy 3, History 1, Investigating 1, Jack of all Trades 0, Medical Training 0, Oynprith Language 1, Political Science 2, Small Craft Piloting 1, Spacecraft Piloting 0, Survival Training 3, Telecomm 0",Scientific Equipment,Cr75000,Cr0,Cr0
N0940,Kranbumin,B,1,0,0,6,6,8,C,Na Ni Va,,2,Unusual Customs: Nobility,4th Officer Etmonhn D. Shelue,Human,Female,40,1065,8,7,8,5,B,3,Merchants,Merchant Marine,3,"Anglic Language 0, Capital Ship Helm 1, Companion 0, Computer Training 1, Deceiving 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 1, Mole Trucking 0, Reconnaissance 0, Slug Pistol 0, Spacecraft Piloting 1, Stealth 1, Streetwise 1, Telecomm 1, Trading 1, Vacc Suit Training 0, Xenology 0",,Cr32000,Cr0,Cr0
M0534,Andadadove,A,4,4,6,6,6,9,A,Ag Ni,,3,Sexist,Ilkral Tochrerlinston,Human,Female,38,1067,5,2,2,A,4,A,Drifter,Wanderer,2,"Anglic Language 0, Animal Farming 0, Astrogating 1, Athletic Strength 1, Deceiving 0, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 0, Philosophy 0, Reconnaissance 1, Slug Rifle 0, Spacecraft Piloting 0, Streetwise 1, Survival Training 2, Telecomm 1",,Cr0,Cr0,Cr0
A0802,Banson,A,5,7,6,9,8,B,B,Hi In,,7,Unusual Customs: Nobility,Armatle Antaln,Human,Female,42,1063,3,4,9,6,6,9,Navy,Engineering/Gunnery,2,"Administrating 1, Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 0, Athletic Strength 1, Autocar Driving 0, Bionetics 0, Blunt Fighting 1, Deceiving 1, Energy Rifle 0, Heavy Launchers 0, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Reconnaissance 0, Shotgun 1, Slug Rifle 1, Small Craft Piloting 1, Streetwise 0, Tank Driving 1, Telecomm 1, Vacc Suit Training 1, Zero-G Training 0",TAS Membership,Cr70000,Cr0,Cr0
P2736,Dalny,D,7,7,6,3,0,1,8,Lo Ni,,9,Unusual Customs: Lifecycle,Ostomer Ese,Human,Male,41,1064,5,9,8,B,7,4,Drifter,Barbarian,1,"Acting 0, Administrating 0, Anglic Language 0, Astrogating 0, Carousing 1, Cybernetics 1, Diplomacy 1, Energy Rifle 0, Jack of all Trades 1, Mechanical Training 2, Motorboat Helm 0, Sensor Reading 1, Spacecraft Piloting 0, Stealth 1, Survival Training 1, Telecomm 1, Vacc Suit Training 1",,Cr84000,Cr0,Cr0
J1029,Aserlie,C,4,2,4,6,6,2,5,Ni,,3,Unusual Custom: Media,Ulella Tharchranke,Human,Female,39,1066,3,4,5,8,B,7,Scout,Courier,4,"Anglic Language 0, Astrogating 1, Autocar Driving 0, Energy 0, Jack of all Trades 0, Jumping 0, Life Support 1, Planetology 1, Reconnaissance 1, Sculpting 0, Small Craft Piloting 1, Survival Training 1, Telecomm 2, Vacc Suit Training 2, Veterinary 0",1 Ship Share,Cr50000,Cr0,Cr0
K1725,Alimhelbardrot,C,7,2,0,5,2,0,6,De Ni Po,,1,Liberal,Ezonshetly Imhalsha,Human,Female,45,1060,6,8,1,5,8,2,Drifter,Scavenger,3,"Advocating 1, Anglic Language 0, Animal Training 0, Computer Training 2, Fist Fighting 2, Hydroponics 0, Investigating 0, Jack of all Trades 3, Mechanical Training 0, Reconnaissance 0, Shotgun 0, Small Craft Piloting 1, Streetwise 0, Survival Training 0, Tank Driving 0, Vacc Suit Training 1",,Cr0,Cr45000,Cr0
C2408,Chred,C,5,7,3,7,5,5,9,,,8,Obsessed,Sir Onng O. Sheciko,Human,Male,43,1062,7,8,3,9,7,B,Navy,Line/Crew,2,"Administrating 1, Anglic Language 0, Astrogating 0, Belter 0, Carousing 1, Diplomacy 1, Energy Rifle 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Ortillery Gunnery 0, Persuading 0, Sensor Reading 1, Small Craft Piloting 0, Telecomm 1, Vacc Suit Training 0, Zero-G Training 0",5 Ship Shares,Cr9000,Cr0,Cr0
J0921,Eck,B,2,0,0,6,8,8,D,Na Ni Va,,2,Recovering,Sublieutenant Adonshi U. Atlo,Human,Female,44,1061,2,8,C,6,A,5,Drifter,Wanderer,2,"Administrating 1, Anglic Language 0, Athletic Co-ord 2, Jack of all Trades 1, Knife Fighting 2, Leadership 1, Life Support 0, Mechanical Training 0, Naval Tactics 1, Planetology 0, Reconnaissance 0, Shotgun 0, Spacecraft Piloting 0, Streetwise 1, Telecomm 1, Turret Gunnery 0, Vacc Suit Training 1, Zero-G Training 0","Ship's Boat, 2 Ship Shares",Cr0,Cr0,Cr0
E0712,Marrk,B,8,8,6,6,4,2,A,Ag Ga Ni Ri,,C,Taboo,Corporal Eler Q. Elkrizise,Human,Female,44,1061,4,4,8,C,5,7,Rogue,Pirate,3,"Advocating 2, Anglic Language 0, Astrogating 1, Battle Suit Training 1, Capital Ship Helm 1, Energy Pistol 1, Heavy Launchers 0, Jack of all Trades 0, Jumping 0, Jumpspace 1, Leadership 1, Military Tactics 1, Portable Artillery 1, Shotgun 0, Slug Pistol 1, Slug Rifle 0, Stealth 0, Streetwise 1, Vacc Suit Training 2, Veterinary 0","TAS Membership, Armor",Cr55000,Cr0,Cr0
D2605,Donlove,B,8,7,7,9,7,A,E,Hi In,,4,Sexist,Force Commander Banchrinston L. Drargonnshi,Human,Male,38,1067,7,6,7,5,B,9,Agent,Law Enforcement,1,"Anglic Language 0, Athletic Endurance 0, Battle Suit Training 1, Energy Rifle 1, Field Artillery 1, Heavy Launchers 1, Hydroponics 0, Investigating 0, Jack of all Trades 0, Jumpspace 0, Knife Fighting 1, Leadership 1, Military Tactics 1, Naval Tactics 0, Reconnaissance 1, Stealth 2, Streetwise 0, Tank Driving 1, Xenology 0",Armor,Cr80000,Cr0,Cr0
D2506,Honnomon,C,9,A,4,7,A,9,8,,A,6,Tourist Attraction,Eck Betmimirie,Human,Female,44,1061,6,9,1,6,9,9,Rogue,Pirate,2,"Anglic Language 0, Astrogating 0, Athletic Co-ord 1, Electronics 0, Energy Pistol 0, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 0, Military Tactics 1, Persuading 1, Physics 0, Polymers 0, Reconnaissance 1, Shotgun 0, Slug Pistol 0, Small Craft Piloting 0, Spacecraft Piloting 1, Turret Gunnery 1, Vacc Suit Training 1, Zero-G Training 2",Armor,Cr0,Cr6000,Cr0
E0319,Palm,B,1,1,0,2,7,9,F,Lo Ni,,8,Honorable,Sergeant Conth X. Pogonrurt,Human,Male,38,1067,7,3,7,3,6,7,Marines,Ground Assault,4,"Anglic Language 0, Athletic Co-ord 0, Battle Suit Training 0, Energy Rifle 1, Heavy Launchers 2, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Military Tactics 2, Philosophy 0, Reconnaissance 3, Shotgun 1, Slug Pistol 1, Slug Rifle 1, Stealth 1, Telecomm 0","Armor, Armor",Cr30000,Cr0,Cr0
B1401,Bilynn,C,5,7,9,5,5,3,9,Ni,,5,Unusual Customs: Travel,Sublieutenant Alta T. Enski,Human,Female,45,1060,6,1,6,8,A,4,Navy,Engineering/Gunnery,3,"Anglic Language 0, Astrogating 1, Civil Construction 0, Computer Training 3, Energy Pistol 0, Energy Rifle 1, Explosives 1, Gravitics 1, Jack of all Trades 1, Knife Fighting 1, Leadership 1, Mechanical Training 0, Mole Trucking 0, Sensor Reading 1, Ship Screens 0, Small Craft Piloting 0, Survival Training 0, Telecomm 0","Scout Ship, Ship's Boat, 3 Ship Shares",Cr20000,Cr0,Cr0
L2825,Urdogeljekatmon,C,6,2,6,7,C,A,5,,,6,Ritualized,Elmon Kankatti,Human,Female,45,1060,1,7,5,C,A,A,Drifter,Wanderer,3,"Anglic Language 0, Astrogating 0, Athletic Co-ord 1, Deceiving 2, Genetics 2, Gravitics 0, Jack of all Trades 0, Mechanical Training 0, Medical Training 0, Sensor Reading 1, Shotgun 0, Small Craft Piloting 1, Spacecraft Piloting 0, Stealth 2, Streetwise 2, Survival Training 1, Telecomm 0, Vacc Suit Training 1",2 Ship Shares,Cr80000,Cr0,Cr0
B1005,Urnas,E,A,D,A,2,0,1,9,Fl Lo Ni,,9,Remnant,Lady Ethegolerie P. Atly,Human,Female,47,1058,4,2,2,9,5,B,Navy,Line/Crew,3,"Acting 0, Anglic Language 0, Athletic Strength 0, Carousing 0, Chemisty 0, Companion 0, Deceiving 0, Electronics 0, Energy Pistol 0, Energy Rifle 2, Fist Fighting 1, Holography 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Persuading 0, Sculpting 0, Telecomm 2",,Cr40000,Cr0,Cr0
L3229,Scenlam,E,2,0,0,7,9,9,8,Na Va,,7,Progressive,Sublieutenant Dendy Q. Narnk,Human,Female,48,1057,3,8,7,A,C,A,Navy,Engineering/Gunnery,3,"Administrating 2, Advocating 2, Anglic Language 0, Archeology 0, Astrogating 0, Capital Weapons 0, Computer Training 1, Diplomacy 2, Electronics 1, Energy Pistol 0, Energy Rifle 0, Explosives 1, Gravitics 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 0, Ortillery Gunnery 1, Sensor Reading 1, Small Craft Piloting 1, Stealth 1, Survival Training 0, Telecomm 0, Vacc Suit Training 0, Vilani Language 0",4 Ship Shares,Cr61000,Cr0,Cr0
I0725,Anlus,C,3,4,1,4,5,8,8,Ni Po,,B,Conservative,Jensa Epatv,Human,Female,40,1065,9,C,9,7,A,2,Navy,Flight,1,"Anglic Language 0, Animal Riding 0, Carousing 1, Companion 0, Dancing 0, Deceiving 0, Holography 0, Jack of all Trades 1, Mechanical Training 1, Persuading 0, Physics 0, Sculpting 1, Survival Training 0, Vilani Language 0, Writing 0, Zero-G Training 0",2 Ship Shares,Cr50000,Cr0,Cr0
P2635,Isako,D,6,5,7,5,7,8,6,Ag Ga Ni,,5,Artistic,Captain Esheny J. Erse,Human,Female,41,1064,4,5,8,7,5,5,Drifter,Barbarian,1,"Administrating 1, Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Battle Suit Training 0, Biology 0, Cruise Ship Helm 1, Energy Rifle 1, Field Artillery 1, Gambling 1, Jack of all Trades 0, Leadership 2, Military Tactics 0, Naval Tactics 1, Portable Artillery 0, Stealth 0, Streetwise 2, Survival Training 1, Veterinary 0","TAS Membership, TAS Membership",Cr88000,Cr0,Cr0
K2022,Ennski,D,2,3,5,4,3,7,6,Ni,,5,Remnant,Nijad Etd,Human,Male,43,1062,7,5,5,7,3,6,Merchants,Trader,4,"Administrating 2, Advocating 1, Anglic Language 0, Companion 0, Computer Training 0, Deceiving 2, Diplomacy 0, Investigating 0, Jack of all Trades 0, Medical Training 0, Persuading 1, Philosophy 0, Political Science 1, Streetwise 1, Telecomm 0, Trading 1, Zdetl Language 1",Lab Ship,Cr42000,Cr0,Cr0
B1510,Eller,E,0,0,0,6,9,D,8,As Na Ni Va,,4,Influenced,Imchrack Ershali,Human,Female,42,1063,7,5,6,8,C,7,Drifter,Wanderer,3,"Advocating 0, Anglic Language 0, Battle Suit Training 0, Energy Pistol 1, Jack of all Trades 0, Jumping 0, Mechanical Training 1, Military Tactics 1, Portable Artillery 0, Reconnaissance 1, Slug Rifle 0, Spacecraft Piloting 0, Stealth 0, Streetwise 2, Telecomm 0, Vacc Suit Training 1, Zero-G Training 0",,Cr106000,Cr0,Cr0
B1207,Oner,C,5,3,2,8,8,C,8,Na Po,,1,Taboo,Captain Chork G. Enm,Human,Male,42,1063,A,9,3,9,3,7,Army,Support,3,"Anglic Language 0, Animal Farming 0, Deceiving 1, Energy Rifle 1, Explosives 1, Fist Fighting 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 2, Medical Training 2, Mole Trucking 1, Political Science 0, Slug Rifle 0, Small Craft Piloting 0, Streetwise 1, Telecomm 2, Turret Gunnery 0, Vacc Suit Training 0, Zero-G Training 0","Armor, Armor, 2 Ship Shares",Cr2000,Cr0,Cr0
H3219,Elsijihonndy,B,1,1,0,3,8,6,F,Lo Ni,,4,Unusual Custom: Media,Corporal Dondy O. Wul,Human,Female,38,1067,9,5,8,D,8,7,Agent,Law Enforcement,1,"Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 0, Biology 0, Carousing 1, Computer Training 0, Deceiving 1, Jack of all Trades 0, Motorboat Helm 0, Reconnaissance 1, Slug Pistol 0, Stealth 2, Streetwise 1, Sword Fighting 1, Telecomm 0",Scientific Equipment,Cr0,Cr0,Cr0
D2710,Conson,B,3,0,0,5,7,8,D,Ni Va,,8,Unusual Customs: Lifecycle,Corporal Brardove D. Elmon,Human,Male,44,1061,6,5,4,8,6,A,Agent,Law Enforcement,2,"Anglic Language 0, Astrogating 1, Athletic Endurance 0, Capital Weapons 1, Cybernetics 0, Deceiving 0, Energy Pistol 0, Gambling 1, Gravitics 1, Jack of all Trades 0, Jumping 0, Knife Fighting 2, Reconnaissance 0, Sensor Reading 1, Slug Pistol 0, Slug Rifle 1, Stealth 0, Streetwise 1, Vacc Suit Training 2",Armor,Cr15000,Cr0,Cr0
