Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
P3232,D432150-6,D,4,3,2,1,5,0,6,Lo Po,,6,Taboo,Ennski Echelmime,Human,Female,47,5581,6,6,5,8,5,8,Navy,Flight,0,"Anglic Language 0, Animal Farming 0, Athletic Endurance 0, Battle Suit Training 0, Companion 2, Energy Pistol 0, Heavy Launchers 0, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Mechanical Training 1, Military Tactics 0, Psychology 0, Slug Pistol 0, Stealth 0, Tank Driving 1, Telecomm 1, Trading 1",,Cr0,Cr0,Cr0
B1207,Dilhn,B,4,8,A,7,7,4,8,Ri Wa,A,4,Fashion,Asadedranma Senson,Human,Female,49,5579,1,7,1,5,A,7,Drifter,Barbarian,1,"Anglic Language 0, Athletic Co-ord 0, Autocar Driving 0, Carousing 0, Chemisty 0, Computer Training 0, Field Artillery 0, Fist Fighting 0, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Portable Artillery 1, Psionicology 0, Reconnaissance 1, Slug Pistol 0, Slug Rifle 1, Stealth 2, Survival Training 0, Telecomm 0, Vacc Suit Training 1, Veterinary 1, Zero-G Training 1",,Cr0,Cr147000,Cr0
F1318,Ipatdy,A,5,4,6,4,4,7,B,Fa Ni Pa,,4,Unusual Customs: Trade,Agent Alnanshiltem S. Wilmon,Human,Female,51,5577,2,1,7,C,B,8,Marines,Ground Assault,2,"Advocating 0, Anglic Language 0, Archeology 0, Astrogating 0, Athletic Endurance 1, Battle Suit Training 0, Bionetics 0, Deceiving 1, Energy Rifle 0, Fist Fighting 1, Gambling 1, Jack of all Trades 0, Leadership 1, Mechanical Training 0, Mole Trucking 0, Ship Screens 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 0, Survival Training 0, Telecomm 1, Vilani Language 0",,Cr17000,Cr0,Cr0
A0209,A100579-D,A,1,0,0,5,7,9,D,Cp Ni Va,,7,Obsessed,Mahn Pokil,Human,Male,52,5576,1,7,7,B,C,3,Citizen,Worker,7,"Administrating 0, Anglic Language 0, Astrogating 0, Autocar Driving 1, Carousing 2, Civil Construction 1, Energy 0, Energy Pistol 0, Gambling 3, Jack of all Trades 1, Mechanical Training 2, Medical Training 0, Mole Trucking 0, Persuading 1, Small Craft Piloting 0, Survival Training 0, Telecomm 0, Vacc Suit Training 0",3 Ship Shares,Cr30000,Cr0,Cr14000
A0607,Ilrilrc,A,6,7,2,2,3,0,8,He Lo,A,6,Ritualized,Cely Dendretla,Human,Female,48,5580,6,7,B,5,9,8,Drifter,Scavenger,3,"Administrating 1, Anglic Language 0, Companion 0, Fist Fighting 1, Genetics 0, Jack of all Trades 2, Knife Fighting 1, Persuading 1, Physics 0, Portable Artillery 0, Slug Rifle 1, Small Craft Piloting 0, Streetwise 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 1, Xenology 0",2 Ship Shares,Cr49000,Cr0,Cr0
L3027,Ipenhoson,E,8,7,5,3,0,0,8,Fa Lo,,A,Taboo,Baronetess Killie Algerkretndy Annery of Ipenhoson,Human,Female,49,5579,6,A,6,E,6,c,Entertainer,Performer,7,"Anglic Language 0, Carousing 1, Companion 0, Dancing 0, Deceiving 1, Jack of all Trades 0, Musical Training 0, Persuading 0, Stealth 2, Telecomm 0, Vilani Language 0",2 Ship Shares,Cr20000,Cr0,Cr14000
O2336,Alynn,B,3,3,1,1,6,8,D,Lo Po,,5,Unusual Custom: Conspiracy,3rd Officer Atnston L. Godelrc,Human,Female,50,5578,5,4,1,9,7,3,Merchants,Merchant Marine,4,"Administrating 1, Anglic Language 0, Animal Training 0, Capital Weapons 1, Carousing 1, Cruise Ship Helm 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 1, Persuading 0, Political Science 0, Sailboat Helm 0, Space Construction 0, Stealth 0, Streetwise 1, Survival Training 0, Telecomm 1, Trading 2, Turret Gunnery 2, Vacc Suit Training 1, Veterinary 0","Free Trader, Free Trader",Cr5000,Cr0,Cr0
O2338,Ati,B,3,0,0,2,0,0,A,Lo Va,,A,Unusual Custom: Starport,3rd Officer Enkury U. Ettisesa,Human,Female,46,5582,4,6,1,B,A,9,Drifter,Barbarian,0,"Administrating 1, Anglic Language 0, Animal Riding 0, Athletic Endurance 0, Computer Training 0, Deceiving 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Life Support 0, Mechanical Training 1, Reconnaissance 0, Stealth 0, Streetwise 3, Survival Training 0, Tank Driving 0, Telecomm 0, Vacc Suit Training 0",Free Trader,Cr70000,Cr0,Cr0
L3027,Diyan,E,6,8,7,5,4,4,3,Ag Fa Ga Ni Pr,,7,Recovering,Arsatlace Terharath,Human,Female,51,5577,2,3,8,9,7,A,Drifter,Wanderer,3,"Anglic Language 0, Animal Riding 0, Astrogating 3, Capital Ship Helm 1, Energy Rifle 1, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 1, Reconnaissance 1, Slug Rifle 0, Small Craft Piloting 1, Space Construction 0, Spacecraft Piloting 1, Stealth 1, Streetwise 1, Survival Training 3, Telecomm 1, Vacc Suit Training 1, Vilani Language 0","Scout Ship, 1 Ship Share",Cr78000,Cr0,Cr0
A0107,Ancohn,C,3,1,0,3,1,0,8,Lo,,3,Ritualized,Lance Corporal Ellosenson Q. Chrilmer,Human,Female,49,5579,6,3,8,B,5,5,Army,Support,3,"Anglic Language 0, Astrogating 0, Athletic Strength 0, Autocar Driving 1, Deceiving 1, Explosives 1, Fist Fighting 1, Jack of all Trades 1, Mole Trucking 0, Reconnaissance 2, Robotics 0, Slug Rifle 1, Stealth 0, Streetwise 1, Survival Training 1, Vilani Language 0, Zero-G Training 0",,Cr15000,Cr0,Cr0
L3229,Mechanla,D,7,6,5,7,7,6,5,Ag Ga Ri,,9,Degenerate,Stelda Instoth,Human,Female,28,5600,8,8,8,4,7,8,Scout,Courier,2,"Anglic Language 0, Animal Training 0, Astrogating 0, Civil Construction 0, Energy Pistol 0, Jack of all Trades 0, Mechanical Training 0, Planetology 0, Small Craft Piloting 0, Survival Training 0, Telecomm 1",,Cr100000,Cr0,Cr0
E0517,Weson,A,5,9,A,9,A,B,B,Hi In Mi Wa,A,A,Sexist,Jatlier Apen,Human,Male,50,5578,3,4,5,8,5,4,Rogue,Thief,3,"Anglic Language 0, Archeology 1, Athletic Endurance 1, Blunt Fighting 1, Carousing 1, Computer Training 3, Diplomacy 0, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Medical Training 1, Philosophy 1, Physics 1, Robotics 1, Slug Rifle 0, Space Construction 0, Stealth 1, Streetwise 0, Survival Training 1, Telecomm 0, Xenology 1",Lab Ship,Cr200000,Cr0,Cr0
B1408,Imrlurk,A,4,6,7,6,5,3,B,Ag Fa Ni Ri,,7,Conservative,Och Elrc,Human,Male,50,5578,A,8,8,8,6,8,Scholar,Scientist,2,"Administrating 0, Anglic Language 0, Animal Farming 0, Astrogating 1, Computer Training 1, Economics 0, Energy 1, Energy Pistol 0, Energy Rifle 1, Heavy Launchers 1, Jack of all Trades 0, Mechanical Training 1, Navigating 1, Small Craft Piloting 2, Spacecraft Piloting 0, Stealth 1, Survival Training 0, Telecomm 1, Vacc Suit Training 1","Scout Ship, Scout Ship, Scout Ship, Scientific Equipment, 1 Ship Share",Cr90000,Cr0,Cr0
K2025,Welrerong,B,2,4,6,8,4,4,8,Pa Ph Pi,,8,Sexist,Sir Donas O. Chrenk,Human,Male,50,5578,7,4,3,9,7,B,Merchants,Merchant Marine,2,"Administrating 1, Advocating 2, Anglic Language 0, Autocar Driving 0, Deceiving 2, Diplomacy 2, Economics 0, Energy 1, Investigating 0, Jack of all Trades 0, Mechanical Training 1, Ortillery Gunnery 1, Persuading 0, Robotics 0, Streetwise 1, Survival Training 1, Telecomm 1",TAS Membership,Cr25000,Cr0,Cr0
G1913,Orly,E,7,A,6,4,7,6,8,Fl Ni,,A,Unusual Custom: Media,Donltanhn Alv,Human,Male,16,5612,2,9,5,9,B,A,Citizen,,0,"Anglic Language 0, Jack of all Trades 0, Mole Trucking 0, Polymers 0, Telecomm 0",,Cr0,Cr0,Cr0
P2831,Kennk,B,9,7,4,3,3,3,8,Fa Lo,,5,Nexus,Etmon Kilda,Human,Female,52,5576,2,2,1,7,C,6,Navy,Flight,0,"Administrating 0, Anglic Language 0, Animal Riding 0, Carousing 0, Companion 0, Dancing 1, Deceiving 0, Genetics 0, Holography 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Navigating 1, Persuading 0, Sculpting 0, Shotgun 1, Small Craft Piloting 1, Spacecraft Piloting 1, Stealth 0, Survival Training 1, Tank Driving 0, Vacc Suit Training 1, Zero-G Training 0",1 Ship Share,Cr0,Cr29000,Cr0
F1114,A559850-D,A,5,5,9,8,5,0,D,Ph,A,7,Honorable,Ila Belthon,Human,Female,51,5577,4,5,A,7,B,5,Drifter,Scavenger,2,"Advocating 0, Anglic Language 0, Astrogating 1, Computer Science 0, Diplomacy 1, Energy Pistol 0, Fist Fighting 1, Jack of all Trades 3, Mechanical Training 1, Navigating 1, Sensor Reading 1, Small Craft Piloting 1, Survival Training 0, Telecomm 2, Vacc Suit Training 1, Xenology 1, Zero-G Training 0",1 Ship Share,Cr137000,Cr0,Cr0
N1134,Angalharwermon,X,1,1,0,6,6,7,8,Na Ni,,B,Tourist Attraction,Lady Letbanli A. Chrernserla,Human,Female,45,5583,A,1,1,8,4,B,Drifter,Wanderer,0,"Administrating 2, Advocating 1, Anglic Language 0, Astrogating 1, Athletic Strength 0, Diplomacy 2, Energy 0, Energy Rifle 1, Gambling 1, Investigating 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Persuading 0, Small Craft Piloting 0, Tank Driving 0, Telecomm 1, Vacc Suit Training 0, Writing 0",2 Ship Shares,Cr0,Cr40000,Cr0
B1206,Imrenenk,B,1,0,0,1,4,3,D,Lo Va,,6,Degenerate,Apilnski Scasteltarnim,Human,Female,47,5581,1,6,9,9,6,8,Drifter,Wanderer,2,"Administrating 0, Advocating 1, Anglic Language 0, Computer Training 0, Diplomacy 2, Investigating 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Persuading 0, Reconnaissance 1, Shotgun 1, Streetwise 3, Survival Training 1, Telecomm 0, Vacc Suit Training 0","Stocks Portfolio: Cr2500000, Pension Portfolio: Cr75000, Business Portfolio: Cr750000",Cr0,Cr29000,Cr0
C1809,Ilndy,C,5,4,9,4,0,0,7,Ni,,7,Violent,Lt Colonel Erpotsetnor R. Wonnston,Human,Female,50,5578,9,B,5,7,A,5,Army,Cavalry,5,"Anglic Language 0, Capital Ship Helm 0, Carousing 0, Computer Training 1, Deceiving 1, Electronics 1, Energy 1, Energy Rifle 1, Explosives 1, Jack of all Trades 0, Jumpspace 1, Leadership 1, Mechanical Training 1, Medical Training 0, Military Tactics 1, Mole Trucking 0, Navigating 1, Ortillery Gunnery 0, Sensor Reading 3, Survival Training 1, Sword Fighting 0, Telecomm 2, Vacc Suit Training 0, Zero-G Training 0",,Cr46000,Cr0,Cr10000
P2835,Chady,C,8,5,1,7,7,6,5,Po,A,5,Unusual Customs: Nobility,Chrerchalimon Ank,Human,Male,49,5579,4,9,7,C,2,5,Rogue,Pirate,1,"Anglic Language 0, Animal Farming 0, Animal Riding 0, Athletic Co-ord 0, Athletic Endurance 0, Autocar Driving 0, Biology 1, Companion 1, Fist Fighting 1, Gambling 1, Jack of all Trades 2, Knife Fighting 1, Mechanical Training 0, Military Tactics 1, Reconnaissance 1, Ship Screens 1, Small Craft Piloting 1, Stealth 1, Streetwise 1, Survival Training 1, Vacc Suit Training 1, Zero-G Training 1",,Cr232000,Cr0,Cr0
D3109,Kralli,C,2,1,1,5,7,8,8,Ic Ni,,8,Ritualized,Lady Etgwatlam T. Ati,Human,Female,31,5597,8,A,6,2,8,B,Nobility,Dilettante,3,"Administrating 0, Advocating 0, Anglic Language 0, Deceiving 1, Diplomacy 1, Investigating 1, Jack of all Trades 0, Persuading 0, Physics 0, Telecomm 0, Vacc Suit Training 0, Writing 0","Yacht, Stocks Portfolio: Cr25000, Estate Portfolio: Cr750000",Cr0,Cr0,Cr0
K1724,Anltacenl,B,3,3,7,6,2,1,8,Ni,,A,Violent,Commissioner Andy V. Scalcid,Human,Female,51,5577,1,A,A,F,9,A,Agent,Law Enforcement,8,"Administrating 1, Anglic Language 0, Athletic Co-ord 1, Computer Training 0, Energy Pistol 0, Fist Fighting 2, Investigating 1, Jack of all Trades 0, Jumping 2, Medical Training 0, Mole Trucking 0, Polymers 0, Reconnaissance 1, Slug Rifle 1, Streetwise 1, Sword Fighting 1, Writing 0, Xenology 0",,Cr0,Cr0,Cr16000
L2723,Alnston,B,2,6,4,2,2,3,8,Fa Lo,,5,Religious,Captain Imnerbant M. Chrarmonti,Human,Female,46,5582,2,9,B,2,4,9,Merchants,Trader,2,"Anglic Language 0, Animal Training 1, Athletic Strength 0, Computer Training 0, Energy Pistol 1, Jack of all Trades 0, Leadership 1, Military Tactics 2, Naval Tactics 1, Persuading 1, Portable Artillery 1, Reconnaissance 0, Slug Pistol 1, Slug Rifle 3, Stealth 0, Sword Fighting 0, Tank Driving 1, Telecomm 1, Trading 2",Armor,Cr67000,Cr0,Cr0
P3138,Aly,C,3,0,0,8,7,A,8,Na Ph Pi Va,A,6,At War,Baronetess Ijimnski Gerlus Chrarsheth of Aly,Human,Female,52,5576,8,5,8,D,5,c,Navy,Engineering/Gunnery,6,"Anglic Language 0, Capital Ship Helm 1, Companion 0, Deceiving 1, Diplomacy 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Linguistics 0, Mole Trucking 0, Ortillery Gunnery 1, Persuading 0, Slug Pistol 1, Small Craft Piloting 1, Telecomm 0, Trading 0, Turret Gunnery 1, Vacc Suit Training 0, Zero-G Training 0","Ship's Boat, Ship's Boat, TAS Membership, 3 Ship Shares",Cr60000,Cr0,Cr12000
O2236,Hilndy,A,4,4,6,8,9,9,9,Pa Ph Pi,,9,At War,Willton Anson,Human,Male,50,5578,1,3,8,9,7,6,Agent,Law Enforcement,2,"Advocating 1, Anglic Language 0, Battle Suit Training 0, Computer Training 0, Cybernetics 1, Diplomacy 0, Economics 1, Investigating 0, Jack of all Trades 1, Jumping 1, Knife Fighting 1, Medical Training 0, Military Tactics 1, Physics 0, Slug Rifle 1, Survival Training 1, Tank Driving 1, Telecomm 0, Vacc Suit Training 1, Zero-G Training 1",,Cr0,Cr49000,Cr0
F0912,Stelus,A,1,2,0,5,3,3,F,Cp De Ni Po,,5,Tourist Attraction,Illy Cohatng,Human,Female,50,5578,6,8,3,6,C,6,Merchants,Free Trader,2,"Administrating 1, Anglic Language 0, Animal Riding 0, Archeology 1, Bionetics 1, Civil Construction 1, Computer Science 0, Genetics 1, Gravitics 0, History 0, Hydroponics 1, Jack of all Trades 0, Jumpspace 1, Mechanical Training 6, Mole Trucking 1, Persuading 1, Polymers 1, Space Construction 1, Spacecraft Piloting 1, Streetwise 1, Survival Training 0, Trading 0, Vacc Suit Training 1",2 Ship Shares,Cr32000,Cr0,Cr10000
C1804,Immurthochrinski,E,3,5,5,6,6,7,4,Ag Fa Ni,,4,Unusual Custom: Conspiracy,Baronetess Enderkrerrlie Krilo Enie of Immurthochrinski,Human,Female,50,5578,A,C,3,4,6,c,Drifter,Barbarian,2,"Administrating 1, Anglic Language 0, Animal Training 0, Chemisty 1, Computer Training 0, Diplomacy 0, History 1, Investigating 0, Jack of all Trades 1, Jumpspace 1, Medical Training 1, Robotics 0, Survival Training 1, Telecomm 0","Scientific Equipment, Scientific Equipment, 2 Ship Shares",Cr65000,Cr0,Cr12000
L2922,Ded,C,1,0,0,1,0,0,A,Lo Va,A,7,Sexist,Lance Corporal Chelth J. Ory,Human,Male,49,5579,1,3,3,7,9,3,Merchants,Trader,1,"Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 1, Battle Suit Training 0, Computer Training 0, Dancing 0, Field Artillery 0, Gravitics 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Life Support 1, Military Tactics 0, Persuading 0, Reconnaissance 2, Ship Screens 1, Shotgun 1, Slug Rifle 1, Stealth 0, Survival Training 3, Vacc Suit Training 0, Veterinary 1",Armor,Cr0,Cr16000,Cr0
C1906,Emerrk,C,1,0,0,5,5,6,9,Ni Va,,7,Tourist Attraction,Captain Shary V. Arjitis,Human,Male,51,5577,4,7,8,6,C,A,Marines,Support,6,"Anglic Language 0, Battle Suit Training 0, Bionetics 0, Capital Ship Helm 1, Energy 1, Energy Pistol 1, Energy Rifle 0, Field Artillery 0, Jack of all Trades 0, Jumping 0, Knife Fighting 0, Leadership 1, Medical Training 4, Mole Trucking 0, Musical Training 0, Reconnaissance 0, Sensor Reading 1, Shotgun 1, Slug Rifle 1, Small Craft Piloting 2, Spacecraft Piloting 2, Telecomm 1, Vacc Suit Training 1","TAS Membership, TAS Membership, TAS Membership",Cr40000,Cr0,Cr12000
K2025,Thalma,D,7,9,6,8,9,5,3,Pa Ph Pi,,C,Violent,4th Officer Enlinas J. Lusha,Human,Female,49,5579,7,4,9,9,C,8,Merchants,Merchant Marine,2,"Acting 1, Administrating 0, Advocating 5, Anglic Language 0, Athletic Strength 0, Carousing 1, Computer Training 0, Diplomacy 0, Energy Pistol 1, Energy Rifle 1, History 0, Investigating 1, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Medical Training 1, Persuading 1, Streetwise 1, Sword Fighting 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0, Zero-G Training 1",Free Trader,Cr51000,Cr0,Cr0
I0723,A57A888-C,A,5,7,A,8,8,8,C,Ph Pi Wa,,6,Honorable,Udohn Drimlie,Human,Female,52,5576,8,4,6,3,A,5,Scholar,Physician,7,"Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 1, Computer Training 2, Deceiving 0, Economics 0, Electronics 0, Gravitics 1, History 1, Investigating 3, Jack of all Trades 0, Linguistics 0, Medical Training 3, Philosophy 1, Reconnaissance 0, Stealth 0, Streetwise 0, Survival Training 0, Telecomm 0, Xenology 1",Scientific Equipment,Cr75000,Cr0,Cr14000
B1301,Atng,B,4,9,9,9,6,2,9,Cy Hi In Mi,,4,Influenced,Corporal Vahn D. Alkrankanm,Human,Male,47,5581,1,3,3,7,5,4,Drifter,Wanderer,2,"Anglic Language 0, Athletic Endurance 0, Bionetics 0, Computer Training 0, Deceiving 1, Investigating 3, Jack of all Trades 0, Mole Trucking 0, Reconnaissance 1, Slug Rifle 0, Stealth 2, Streetwise 3, Survival Training 2",2 Ship Shares,Cr0,Cr19000,Cr0
L3026,Tenburdannor,B,4,7,9,4,7,7,C,Ni,A,6,Deceptive,Baron Rilnk Istorenpand Arnas of Tenburdannor,Human,Male,48,5580,6,7,6,5,A,C,Navy,Flight,5,"Anglic Language 0, Astrogating 1, Capital Ship Helm 1, Carousing 0, Energy Pistol 1, Gravitics 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Linguistics 0, Medical Training 0, Motorboat Helm 0, Naval Tactics 1, Navigating 1, Slug Pistol 0, Spacecraft Piloting 1, Stealth 0, Survival Training 0, Vacc Suit Training 1, Veterinary 0, Vilani Language 0, Zero-G Training 1","Ship's Boat, 4 Ship Shares",Cr80000,Cr0,Cr10000
G1711,Thetbanrk,C,1,0,0,5,7,C,A,Ni Va,,7,Unusual Customs: Lifecycle,Atmon Alti,Human,Female,49,5579,3,4,7,4,4,5,Drifter,Scavenger,2,"Anglic Language 0, Athletic Endurance 1, Athletic Strength 1, Biology 2, Blunt Fighting 0, Energy Rifle 0, Heavy Launchers 0, Jack of all Trades 0, Jumpspace 0, Leadership 2, Mechanical Training 0, Mole Trucking 0, Reconnaissance 0, Slug Pistol 0, Slug Rifle 1, Small Craft Piloting 2, Vacc Suit Training 1",,Cr19000,Cr0,Cr0
E0714,Pujanston,A,4,7,7,1,0,2,D,Lo,A,B,Obsessed,Chann Ennski,Human,Male,47,5581,1,1,3,5,4,4,Drifter,Scavenger,0,"Anglic Language 0, Animal Riding 1, Astrogating 1, Autocar Driving 0, Biology 0, Computer Training 0, Energy Rifle 0, Investigating 0, Jack of all Trades 0, Reconnaissance 1, Sailboat Helm 0, Shotgun 0, Small Craft Piloting 1, Streetwise 0, Submarine Helm 1, Survival Training 2, Vacc Suit Training 0",,Cr0,Cr220000,Cr0
C1802,Atbert,D,0,0,0,2,5,5,A,As Lo Va,,7,At War,Countess Altela Abernselomida Etsatserlenjuw of Atbert,Human,Female,52,5576,8,1,5,7,9,E,Marines,Ground Assault,7,"Administrating 2, Advocating 2, Anglic Language 0, Animal Farming 0, Athletic Endurance 1, Battle Suit Training 2, Deceiving 1, Gravitics 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 4, Military Tactics 2, Mole Trucking 0, Naval Tactics 1, Portable Artillery 0, Reconnaissance 1, Shotgun 1, Spacecraft Piloting 1, Streetwise 1, Survival Training 0, Telecomm 1, Vacc Suit Training 0, Zero-G Training 0",TAS Membership,Cr20000,Cr0,Cr14000
G1717,Sterv,D,6,6,3,7,2,3,2,Ri,,5,Unusual Custom: Starport,Baroness Bonle Agodarlam Eshernor of Sterv,Human,Female,51,5577,2,6,4,5,C,C,Citizen,Worker,6,"Acting 0, Advocating 2, Anglic Language 1, Autocar Driving 0, Bionetics 1, Carousing 0, Companion 0, Computer Training 4, Deceiving 0, Diplomacy 1, Holography 2, Hydroponics 0, Jack of all Trades 0, Medical Training 2, Persuading 0, Philosophy 0, Polymers 1, Sculpting 1, Zdetl Language 1",5 Ship Shares,Cr25000,Cr0,Cr12000
J1024,Atmer,A,4,5,0,1,2,7,C,De Lo Po,,5,Conservative,Captain Ovenshilchiry V. Tarni,Human,Male,51,5577,C,5,3,7,7,7,Drifter,Barbarian,3,"Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Biology 1, Blunt Fighting 1, Deceiving 1, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 1, Medical Training 1, Reconnaissance 1, Slug Pistol 1, Slug Rifle 1, Stealth 0, Streetwise 1, Survival Training 1, Veterinary 0",Armor,Cr22000,Cr0,Cr0
N0938,Ihill,B,6,3,3,6,8,B,9,Na Ni Po,,0,Unusual Custom: Offworlders,Ethetda Insilsaldelza,Human,Female,50,5578,D,9,7,7,8,5,Scout,Courier,3,"Advocating 1, Anglic Language 0, Animal Farming 0, Astrogating 0, Chemisty 0, Companion 0, Holography 0, Jack of all Trades 1, Knife Fighting 1, Mechanical Training 0, Navigating 1, Persuading 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 1",,Cr60000,Cr0,Cr0
F1415,Ikrin,B,E,B,6,6,3,1,9,Fl Ni,,D,Unusual Customs: Eating,Sir Lenlmes Z. Ilue,Human,Male,50,5578,8,3,7,A,6,B,Drifter,Scavenger,3,"Administrating 0, Anglic Language 0, Athletic Endurance 0, Autocar Driving 1, Blunt Fighting 1, Computer Training 0, Energy Rifle 2, Field Artillery 0, Fist Fighting 2, Heavy Launchers 1, Jack of all Trades 0, Jumping 1, Knife Fighting 2, Leadership 1, Mechanical Training 0, Reconnaissance 1, Shotgun 1, Slug Rifle 0, Stealth 3, Streetwise 1, Tank Driving 0, Vacc Suit Training 1",1 Ship Share,Cr24000,Cr0,Cr0
E0515,Hurmer,E,3,4,4,9,C,7,4,Hi In,,4,Unusual Customs: Eating,Althon Bew,Human,Female,46,5582,1,5,7,8,5,8,Drifter,Barbarian,1,"Anglic Language 0, Animal Training 0, Belter 0, Biology 0, Computer Training 0, Diplomacy 0, Energy Rifle 0, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Medical Training 0, Naval Tactics 1, Slug Rifle 1, Streetwise 0, Tank Driving 1, Telecomm 0",Armor,Cr10000,Cr0,Cr0
I0628,Carchrarshiko,X,6,A,6,1,3,4,8,Fl Lo,,7,Deceptive,Leman Pizill,Human,Male,50,5578,4,7,5,D,6,7,Scout,Survey,6,"Administrating 0, Anglic Language 0, Computer Science 0, Deceiving 1, Diplomacy 1, Energy Rifle 0, Jack of all Trades 1, Jumping 0, Mechanical Training 1, Navigating 1, Reconnaissance 0, Small Craft Piloting 2, Spacecraft Piloting 1, Stealth 1, Streetwise 5, Survival Training 1, Tank Driving 0, Telecomm 1, Vacc Suit Training 1",Scout Ship,Cr70000,Cr0,Cr0
L2629,Elnk,B,5,7,2,7,7,9,9,He Pi,,9,Unusual Custom: Starport,Sergeant Watrly T. Ekuni,Human,Female,47,5581,3,4,1,7,A,5,Drifter,Barbarian,0,"Administrating 0, Advocating 1, Anglic Language 0, Astrogating 1, Athletic Endurance 1, Battle Suit Training 0, Carousing 1, Deceiving 1, Energy Pistol 0, Fist Fighting 1, Heavy Launchers 0, Investigating 0, Jack of all Trades 1, Jumping 0, Medical Training 2, Musical Training 0, Naval Tactics 0, Psionicology 0, Remote Operating 3, Slug Pistol 1, Small Craft Piloting 1, Stealth 0, Streetwise 1, Zero-G Training 0",,Cr0,Cr43000,Cr0
O1735,Ilnsarnsterth,A,7,A,6,2,1,0,A,Fl Lo,A,C,Honorable,Major Mebarshenth B. Shuherda,Human,Male,51,5577,9,4,7,5,7,7,Army,Support,5,"Administrating 1, Anglic Language 0, Archeology 0, Athletic Endurance 0, Autocar Driving 0, Bionetics 0, Blunt Fighting 1, Carousing 1, Computer Training 0, Deceiving 1, Diplomacy 1, Electronics 1, Fist Fighting 1, Jack of all Trades 0, Leadership 2, Mechanical Training 0, Military Tactics 3, Reconnaissance 1, Slug Rifle 1, Space Construction 0, Vilani Language 0",,Cr50000,Cr0,Cr10000
